32.00	 0.065841 
31.00	 0.065843 
30.00	 0.065843 
29.00	 0.065845 
28.00	 0.065845 
27.00	 0.065847 
26.00	 0.065849 
25.00	 0.065850 
24.00	 0.065852 
23.00	 0.065853 
22.00	 0.065854 
21.00	 0.065854 
20.00	 0.065856 
19.00	 0.065857 
18.00	 0.065858 
17.00	 0.065859 
16.00	 0.065860 
15.00	 0.065861 
14.00	 0.065863 
13.00	 0.065866 
12.00	 0.065868 
11.00	 0.065871 
10.00	 0.065873 
9.00	 0.065876 
8.00	 0.065878 
7.00	 0.065882 
6.00	 0.065884 
5.00	 0.065888 
4.00	 0.065891 
3.00	 0.065895 
2.00	 0.065897 
1.00	 0.065902 
2.22E-15	 0.065905 
-1.00	 0.065899 
-2.00	 0.065904 
-3.00	 0.065913 
-4.00	 0.065919 
-5.00	 0.065926 
-6.00	 0.065940 
-7.00	 0.065950 
-8.00	 0.065970 
-9.00	 0.065984 
-10.00	 0.066012 
-11.00	 0.066033 
-12.00	 0.066077 
-13.00	 0.066115 
-14.00	 0.066234 
-15.00	 0.066319 
-16.00	 0.066585 
-17.00	 0.066744 
-18.00	 0.067313 
-19.00	 0.067740 
-20.00	 0.068489 
-21.00	 0.069414 
-22.00	 0.069662 
-23.00	 0.069992 
-24.00	 0.070089 
-25.00	 0.070220 
-26.00	 0.070271 
-27.00	 0.070332 
-28.00	 0.070359 
-29.00	 0.070390 
-30.00	 0.070406 
-31.00	 0.070423 
-32.00	 0.070432 
-33.00	 0.070442 
-34.00	 0.070449 
-35.00	 0.070456 
-36.00	 0.070459 
-37.00	 0.070463 
-38.00	 0.070468 
-39.00	 0.070471 
-40.00	 0.070474 
-41.00	 0.070476 
-42.00	 0.070479 
-43.00	 0.070479 
-44.00	 0.070481 
-45.00	 0.070480 
-46.00	 0.070481 
-47.00	 0.070480 
-48.00	 0.070480 
-49.00	 0.070478 
-50.00	 0.070478 
-51.00	 0.070476 
-52.00	 0.070474 
-53.00	 0.070473 
-54.00	 0.070471 
-55.00	 0.070469 
-56.00	 0.070467 
-57.00	 0.070465 
-58.00	 0.070473 
-59.00	 0.070467 
-60.00	 0.070457 
-61.00	 0.070452 
-62.00	 0.070449 
-63.00	 0.070445 
-64.00	 0.070441 
-65.00	 0.070437 
-66.00	 0.070432 
-67.00	 0.070426 
-68.00	 0.070422 
-69.00	 0.070416 
-70.00	 0.070410 
-71.00	 0.070404 
-72.00	 0.070397 
-73.00	 0.070391 
-74.00	 0.070383 
-75.00	 0.070376 
-76.00	 0.070369 
-77.00	 0.070361 
-78.00	 0.070353 
-79.00	 0.070344 
-80.00	 0.070334 
-81.00	 0.070325 
-82.00	 0.070314 
-83.00	 0.070303 
-84.00	 0.070292 
-85.00	 0.070279 
-86.00	 0.070267 
-87.00	 0.070253 
-88.00	 0.070239 
-89.00	 0.070223 
-90.00	 0.070207 
-91.00	 0.070190 
-92.00	 0.070173 
-93.00	 0.070154 
-94.00	 0.070134 
-95.00	 0.070112 
-96.00	 0.070090 
-97.00	 0.070066 
-98.00	 0.070040 
-99.00	 0.070013 
-100.00	 0.069984 
-101.00	 0.069953 
-102.00	 0.069920 
-103.00	 0.069884 
-104.00	 0.069847 
-105.00	 0.069807 
-106.00	 0.069765 
-107.00	 0.069720 
-108.00	 0.069671 
-109.00	 0.069620 
-110.00	 0.069565 
-111.00	 0.069505 
-112.00	 0.069442 
-113.00	 0.069375 
-114.00	 0.069303 
-115.00	 0.069228 
-116.00	 0.069146 
-117.00	 0.069059 
-118.00	 0.068966 
-119.00	 0.068869 
-120.00	 0.068766 
-121.00	 0.068658 
-122.00	 0.068546 
-123.00	 0.068427 
-124.00	 0.068304 
-125.00	 0.068177 
-126.00	 0.068047 
-127.00	 0.067915 
-128.00	 0.067783 
-129.00	 0.067650 
-130.00	 0.067520 
-131.00	 0.067393 
-132.00	 0.067272 
-133.00	 0.067156 
-134.00	 0.067046 
-135.00	 0.066944 
-136.00	 0.066849 
-137.00	 0.066760 
-138.00	 0.066678 
-139.00	 0.066605 
-140.00	 0.066536 
-141.00	 0.066473 
-142.00	 0.066413 
-143.00	 0.066357 
-144.00	 0.066304 
-145.00	 0.066255 
-146.00	 0.066208 
-147.00	 0.066165 
-148.00	 0.066124 
-149.00	 0.066086 
-150.00	 0.066052 
-151.00	 0.066021 
-152.00	 0.065992 
-153.00	 0.065966 
-154.00	 0.065944 
-155.00	 0.065924 
-156.00	 0.065906 
-157.00	 0.065890 
-158.00	 0.065875 
-159.00	 0.065861 
-160.00	 0.065850 
-161.00	 0.065840 
-162.00	 0.065832 
-163.00	 0.065825 
-164.00	 0.065818 
-165.00	 0.065812 
-166.00	 0.065806 
-167.00	 0.065801 
-168.00	 0.065798 
-169.00	 0.065794 
-170.00	 0.065790 
-171.00	 0.065787 
-172.00	 0.065784 
-173.00	 0.065782 
-174.00	 0.065780 
-175.00	 0.065779 
-176.00	 0.065777 
-177.00	 0.065776 
-178.00	 0.065774 
-179.00	 0.065773 
-180.00	 0.065772 
-181.00	 0.065771 
-182.00	 0.065770 
-183.00	 0.065769 
-184.00	 0.065768 
-185.00	 0.065767 
-186.00	 0.065765 
-187.00	 0.065765 
-188.00	 0.065764 
-189.00	 0.065763 
-190.00	 0.065763 
-191.00	 0.065762 
-192.00	 0.065762 
-193.00	 0.065762 
-194.00	 0.065761 
-195.00	 0.065760 
-196.00	 0.065760 
-197.00	 0.065759 
-198.00	 0.065759 
-199.00	 0.065758 
-200.00	 0.065758 
